s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,angle,time,session
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.084,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1000574219,0.085,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.48984375,0.3609375,0.3609375,0.1327158203,0.086,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.48984375,0.3609375,0.3609375,0.1327158203,0.087,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.48984375,0.3609375,0.3609375,0.1000574219,0.088,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.48984375,0.3609375,0.3609375,0.1000574219,0.089,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.48984375,0.3609375,0.3609375,0.1000574219,0.09,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.48984375,0.3609375,0.3609375,0.1000574219,0.091,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.48984375,0.3609375,0.3609375,0.1000574219,0.092,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.48984375,0.3609375,0.3609375,0.1000574219,0.093,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.48984375,0.3609375,0.3609375,0.1000574219,0.094,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.48984375,0.3609375,0.3609375,0.1000574219,0.095,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.096,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.097,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.098,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.099,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.1,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.101,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.102,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.103,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.104,1
0.43828125,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.105,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.106,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.107,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.108,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.109,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.11,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.111,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.112,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.113,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.114,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.476953125,0.3609375,0.3609375,0.1327158203,0.115,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.1327158203,0.116,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.1327158203,0.117,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.1327158203,0.118,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.1327158203,0.119,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.1327158203,0.12,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.1327158203,0.121,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.1327158203,0.122,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.1327158203,0.123,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.1327158203,0.124,1
0.451171875,0.3609375,0.3609375,0.3609375,0.3609375,0.502734375,0.3609375,0.3609375,0.1327158203,0.125,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.126,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.127,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.128,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.129,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.13,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.131,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.132,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.133,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.134,1
