s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,angle,time,session
0.812109375,0.451171875,1.147265625,0.528515625,1.8046875,2.023828125,0.3609375,0.90234375,1.471710156,1.904,1
0.812109375,0.451171875,1.147265625,0.528515625,1.8046875,2.023828125,0.3609375,0.90234375,1.471710156,1.905,1
0.812109375,0.451171875,1.147265625,0.528515625,1.8046875,2.0109375,0.3609375,0.90234375,1.471710156,1.906,1
0.812109375,0.451171875,1.147265625,0.528515625,1.8046875,2.0109375,0.3609375,0.90234375,1.471710156,1.907,1
0.812109375,0.451171875,1.147265625,0.528515625,1.8046875,2.0109375,0.3609375,0.90234375,1.471710156,1.908,1
0.812109375,0.451171875,1.147265625,0.528515625,1.8046875,2.0109375,0.3609375,0.90234375,1.471710156,1.909,1
0.812109375,0.451171875,1.147265625,0.528515625,1.817578125,2.0109375,0.3609375,0.90234375,1.471710156,1.91,1
0.812109375,0.451171875,1.147265625,0.528515625,1.817578125,2.0109375,0.3609375,0.90234375,1.471710156,1.911,1
0.812109375,0.451171875,1.147265625,0.528515625,1.817578125,2.0109375,0.3609375,0.90234375,1.471710156,1.912,1
0.812109375,0.476953125,1.147265625,0.528515625,1.72734375,1.998046875,0.3609375,0.915234375,1.471710156,1.913,1
0.812109375,0.476953125,1.147265625,0.528515625,1.72734375,1.998046875,0.3609375,0.915234375,1.471710156,1.914,1
0.812109375,0.476953125,1.147265625,0.528515625,1.72734375,1.998046875,0.3609375,0.915234375,1.471710156,1.915,1
0.812109375,0.476953125,1.147265625,0.528515625,1.72734375,1.998046875,0.3609375,0.915234375,1.471710156,1.916,1
0.812109375,0.476953125,1.134375,0.528515625,1.72734375,1.998046875,0.3609375,0.915234375,1.471710156,1.917,1
0.812109375,0.476953125,1.134375,0.528515625,1.714453125,1.998046875,0.3609375,0.915234375,1.471710156,1.918,1
0.812109375,0.476953125,1.134375,0.528515625,1.714453125,1.998046875,0.3609375,0.915234375,1.471710156,1.919,1
0.812109375,0.476953125,1.134375,0.528515625,1.7015625,1.998046875,0.3609375,0.915234375,1.471710156,1.92,1
0.812109375,0.476953125,1.134375,0.528515625,1.7015625,1.998046875,0.3609375,0.915234375,1.471710156,1.921,1
0.812109375,0.476953125,1.134375,0.528515625,1.688671875,1.998046875,0.3609375,0.915234375,1.471710156,1.922,1
0.812109375,0.476953125,1.134375,0.528515625,1.688671875,2.049609375,0.3609375,0.915234375,1.504368555,1.923,1
0.812109375,0.476953125,1.134375,0.528515625,1.688671875,2.049609375,0.3609375,0.915234375,1.504368555,1.924,1
0.812109375,0.476953125,1.134375,0.528515625,1.688671875,2.049609375,0.3609375,0.915234375,1.504368555,1.925,1
0.812109375,0.476953125,1.134375,0.528515625,1.688671875,2.049609375,0.3609375,0.915234375,1.504368555,1.926,1
